st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
267;1966-01-01;4.8;-3.4;8.4;7.0;8.4;-4.8;-1;-1;-1;97;63;58;null;0;2;6;28;9.3;28;9.3;28;9.3;3;1;1;null;null;null;null;null;null;MIKLAVŠKI HRIB NAD CELJEM;385;46.2163661561797;15.2618447402301
267;1966-01-02;5.1;1.0;7.3;6.0;8.4;0.6;1.8;-1;-1;90;74;72;null;10;5;5;28;6.7;8;2.4;8;6.7;1;1;1;null;null;null;null;null;null;MIKLAVŠKI HRIB NAD CELJEM;385;46.2163661561797;15.2618447402301
267;1966-01-03;2.7;3.2;4.8;1.4;6.4;0.2;-1;-1;-1;66;76;82;null;5;9;2;20;4.4;20;2.4;12;9.3;1;1;1;null;null;null;null;null;null;MIKLAVŠKI HRIB NAD CELJEM;385;46.2163661561797;15.2618447402301
267;1966-01-04;1.7;-1.8;5.2;1.6;5.4;-2.9;-1;-1;-1;87;43;76;null;2;2;5;32;2.4;8;4.4;24;9.3;3;0;0;null;null;null;null;null;null;MIKLAVŠKI HRIB NAD CELJEM;385;46.2163661561797;15.2618447402301
267;1966-01-05;-2.6;-3.0;2.2;-4.8;2.4;-5.3;-1;-1;-1;80;43;91;null;5;4;0;8;2.4;24;4.4;32;4.4;3;3;3;null;null;null;null;null;null;MIKLAVŠKI HRIB NAD CELJEM;385;46.2163661561797;15.2618447402301
267;1966-01-06;-5.0;-6.0;-2.0;-6.0;-1.9;-6.8;-1;-1;-1;92;69;88;null;0;0;0;28;9.3;28;9.3;4;9.3;3;3;3;null;null;null;null;null;null;MIKLAVŠKI HRIB NAD CELJEM;385;46.2163661561797;15.2618447402301
267;1966-01-07;-2.7;-5.3;0.0;-2.8;0.9;-6.0;-1;-1;-1;91;52;94;null;0;4;9;28;4.4;8;6.7;8;2.4;3;3;3;null;null;null;null;null;null;MIKLAVŠKI HRIB NAD CELJEM;385;46.2163661561797;15.2618447402301
267;1966-01-08;-4.6;-6.3;0.4;-6.2;0.9;-8.8;-1;-1;-1;78;61;94;null;0;0;0;8;2.4;28;6.7;32;6.7;3;3;3;null;null;null;null;null;null;MIKLAVŠKI HRIB NAD CELJEM;385;46.2163661561797;15.2618447402301
267;1966-01-09;-5.7;-7.2;-4.6;-5.4;-4.1;-7.2;-1;-1;-1;88;87;93;null;10;8;9;28;2.4;0;0.0;24;0.9;3;3;3;null;null;null;null;null;null;MIKLAVŠKI HRIB NAD CELJEM;385;46.2163661561797;15.2618447402301
267;1966-01-10;-7.0;-6.4;-6.2;-7.6;-4.6;-9.8;2.3;1;1;85;90;83;null;10;8;10;32;2.4;8;4.4;8;0.9;7;7;7;null;null;null;null;null;null;MIKLAVŠKI HRIB NAD CELJEM;385;46.2163661561797;15.2618447402301
