st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
203;1961-05-01;13.9;10.4;16.0;14.6;null;10.4;8.0;-1;-1;null;null;null;null;9;9;8;24;2.4;20;2.4;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-02;13.1;9.6;18.3;12.2;null;7.6;-1;-1;-1;null;null;null;null;7;8;1;0;0.0;20;4.4;24;0.9;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-03;14.7;9.9;20.0;14.4;null;8.9;-1;-1;-1;null;null;null;null;1;6;10;12;2.4;0;0.0;24;0.9;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-04;15.3;10.8;20.5;15.0;null;9.0;-1;-1;-1;null;null;null;null;10;6;1;4;2.4;18;4.4;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-05;16.4;12.1;21.4;16.1;null;9.9;-1;-1;-1;null;null;null;null;1;5;2;0;0.0;22;9.3;8;0.9;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-06;18.0;15.5;23.0;16.8;null;13.8;-1;-1;-1;null;null;null;null;9;7;8;16;0.9;22;9.3;14;0.9;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-07;15.3;11.6;19.2;15.2;null;11.0;8.4;-1;-1;null;null;null;null;9;5;8;0;0.0;8;2.4;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-08;9.6;11.8;10.8;7.9;null;7.6;-1;-1;-1;null;null;null;null;10;10;9;4;9.3;10;6.7;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-09;10.3;7.4;16.1;8.8;16.4;6.0;14.5;-1;-1;null;null;null;null;10;5;9;0;0.0;8;0.9;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-10;9.8;6.9;13.7;9.2;15.9;4.9;5.7;-1;-1;null;null;null;null;10;9;5;0;0.0;8;0.9;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-11;8.8;7.9;11.2;8.1;14.6;5.5;-1;-1;-1;null;null;null;null;4;5;1;16;0.9;14;0.9;6;2.4;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-12;9.9;8.4;13.4;8.9;14.5;4.0;0.0;-1;-1;null;null;null;null;5;9;10;2;0.9;26;2.4;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-13;9.0;6.0;13.6;8.2;15.3;4.9;1.4;-1;-1;null;null;null;null;6;7;8;0;0.0;18;0.9;2;2.4;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-14;13.4;9.4;19.0;12.6;19.1;7.0;0.5;-1;-1;null;null;null;null;8;5;2;0;0.0;22;4.4;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-15;10.5;11.4;11.6;9.4;14.1;9.0;-1;-1;-1;null;null;null;null;10;10;10;0;0.0;0;0.0;8;2.4;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-16;8.6;7.4;10.6;8.2;11.0;7.0;61.6;-1;-1;null;null;null;null;10;10;10;0;0.0;10;4.4;8;6.7;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-17;9.3;7.0;13.8;8.2;13.9;6.0;4.8;-1;-1;null;null;null;null;10;4;3;0;0.0;10;4.4;12;2.4;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-18;9.9;7.7;12.8;9.6;14.1;4.9;0.2;-1;-1;null;null;null;null;2;9;9;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-19;10.9;8.9;13.6;10.6;14.1;8.0;-1;-1;-1;null;null;null;null;10;9;9;8;0.9;16;2.4;8;4.4;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-20;11.9;11.9;13.2;11.2;15.1;8.0;-1;-1;-1;null;null;null;null;9;9;10;8;2.4;16;0.9;32;0.9;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-21;10.1;9.8;10.2;10.2;16.3;7.0;0.4;-1;-1;null;null;null;null;10;10;10;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-22;13.2;10.2;16.2;13.2;16.5;8.0;8.7;-1;-1;null;null;null;null;9;9;10;0;0.0;32;2.4;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-23;12.3;10.1;15.4;11.9;17.0;9.0;-1;-1;-1;null;null;null;null;10;9;9;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-24;12.4;10.4;15.7;11.8;16.6;8.6;6.6;-1;-1;null;null;null;null;10;8;3;0;0.0;0;0.0;8;0.9;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-25;15.6;14.2;20.0;14.0;21.7;10.0;5.4;-1;-1;null;null;null;null;4;3;0;0;0.0;16;2.4;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-26;15.7;13.9;21.6;13.6;23.2;12.0;-1;-1;-1;null;null;null;null;5;6;9;0;0.0;20;4.4;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-27;12.8;13.0;13.5;12.4;16.3;10.0;0.6;-1;-1;null;null;null;null;9;9;2;0;0.0;26;4.4;22;2.4;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
203;1961-05-28;13.5;12.0;15.6;13.2;17.1;11.0;4.4;-1;-1;null;null;null;null;5;10;10;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;LIPOGLAV;524;45.9941469039339;14.6424781066395
