st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
432;1981-06-01;21.4;17.1;29.8;19.3;29.8;13.5;-1;-1;-1;84;40;83;null;1;3;2;0;0.0;16;0.9;0;0.0;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-02;22.7;15.3;31.0;22.2;31.0;14.0;-1;-1;-1;89;47;76;null;1;3;0;0;0.0;null;null;0;0.0;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-03;24.6;21.0;31.1;23.2;32.5;15.4;-1;-1;-1;75;46;63;null;0;0;0;0;0.0;null;null;0;0.0;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-04;22.3;21.3;27.3;20.3;28.0;17.0;-1;-1;-1;61;46;67;null;4;5;2;20;4.4;20;6.7;0;0.0;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-05;14.2;13.9;14.3;14.3;20.3;12.0;8.2;-1;-1;93;98;99;null;10;10;7;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-06;16.8;13.4;21.0;16.4;22.0;12.0;38.8;-1;-1;98;51;89;null;10;7;6;0;0.0;28;6.7;28;2.4;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-07;19.1;14.0;24.4;18.9;26.5;11.5;0.0;-1;-1;92;55;83;null;2;3;1;28;0.9;28;0.9;0;0.0;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-08;23.1;15.3;28.0;24.5;29.5;11.5;-1;-1;-1;91;65;62;null;2;3;6;28;0.9;28;0.9;0;0.0;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-09;23.4;19.3;29.4;22.4;30.0;17.0;-1;-1;-1;89;55;90;null;2;3;4;0;0.0;20;0.9;0;0.0;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-10;20.3;20.0;25.1;18.0;27.3;17.1;-1;-1;-1;91;63;93;null;4;5;5;0;0.0;28;9.3;0;0.0;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-11;19.5;16.5;25.3;18.0;26.2;13.3;5.2;-1;-1;87;56;83;null;6;6;4;28;0.9;28;0.9;0;0.0;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-12;21.6;16.1;28.1;21.0;28.6;12.0;-1;-1;-1;89;55;85;null;1;2;4;22;0.9;22;4.4;0;0.0;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-13;16.8;18.0;18.2;15.4;21.0;15.4;0.4;-1;-1;92;81;96;null;10;8;1;0;0.0;32;2.4;0;0.0;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-14;19.0;12.5;27.0;18.3;27.0;9.0;-1;-1;-1;98;37;81;null;3;2;1;0;0.0;22;4.4;0;0.0;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-15;23.8;17.2;32.0;23.0;32.5;13.4;-1;-1;-1;82;43;72;null;10;2;2;0;0.0;22;4.4;0;0.0;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
432;1981-06-16;21.3;18.3;31.0;18.0;31.0;13.0;-1;-1;-1;88;41;91;null;4;5;10;12;6.7;12;9.3;12;12.3;null;null;null;null;null;null;null;null;null;METLIKA;182;45.6533044904602;15.3162224333855
