st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
47;1961-01-01;-4.7;-9.2;-3.6;-3.0;-0.9;-11.0;-999;180;-1;null;null;null;null;10;10;10;8;2.4;8;0.9;8;0.9;9;8;8;null;null;null;null;null;null;DOM NA KOMNI;1520;46.28298375375;13.7620090572704
47;1961-01-02;-2.4;-2.2;-0.8;-3.2;0.0;-4.1;-999;225;45;null;null;null;null;10;10;2;20;4.4;20;4.4;20;15.5;8;9;9;null;null;null;null;null;null;DOM NA KOMNI;1520;46.28298375375;13.7620090572704
47;1961-01-03;-1.4;-2.3;-1.0;-1.1;0.1;-4.6;-999;220;0;null;null;null;null;10;10;10;20;15.5;20;15.5;20;15.5;9;7;7;null;null;null;null;null;null;DOM NA KOMNI;1520;46.28298375375;13.7620090572704
47;1961-01-04;-1.9;-1.0;-0.5;-3.0;0.2;-4.6;-999;240;20;null;null;null;null;10;10;10;20;4.4;20;6.7;28;2.4;7;7;8;null;null;null;null;null;null;DOM NA KOMNI;1520;46.28298375375;13.7620090572704
47;1961-01-05;-5.0;-3.1;-0.6;-8.2;0.1;-8.5;-999;240;0;null;null;null;null;10;2;0;20;0.9;20;4.4;20;2.4;9;9;9;null;null;null;null;null;null;DOM NA KOMNI;1520;46.28298375375;13.7620090572704
47;1961-01-06;-6.2;-10.1;-3.5;-5.6;-3.1;-10.6;-999;270;30;null;null;null;null;0;0;10;28;2.4;28;9.3;28;6.7;9;9;9;null;null;null;null;null;null;DOM NA KOMNI;1520;46.28298375375;13.7620090572704
47;1961-01-07;-4.8;-5.2;-2.3;-5.9;-1.8;-5.9;-999;270;-1;null;null;null;null;10;10;0;32;4.4;8;2.4;24;6.7;8;9;9;null;null;null;null;null;null;DOM NA KOMNI;1520;46.28298375375;13.7620090572704
47;1961-01-08;-4.9;-8.3;-3.4;-4.0;-2.9;-9.2;-999;260;-1;null;null;null;null;8;8;5;28;6.7;28;9.3;28;4.4;9;9;9;null;null;null;null;null;null;DOM NA KOMNI;1520;46.28298375375;13.7620090572704
47;1961-01-09;-4.2;-4.0;-2.0;-5.4;-1.0;-5.7;-999;260;-1;null;null;null;null;10;7;10;8;2.4;8;0.9;28;6.7;9;8;9;null;null;null;null;null;null;DOM NA KOMNI;1520;46.28298375375;13.7620090572704
47;1961-01-10;-5.1;-7.5;-3.4;-4.8;-2.2;-8.1;-999;260;0;null;null;null;null;1;3;0;28;2.4;28;6.7;28;9.3;9;9;9;null;null;null;null;null;null;DOM NA KOMNI;1520;46.28298375375;13.7620090572704
47;1961-01-11;-1.6;-2.8;-0.9;-1.4;-0.3;-5.6;-999;260;-1;null;null;null;null;10;10;10;20;15.5;20;9.3;28;2.4;9;7;7;null;null;null;null;null;null;DOM NA KOMNI;1520;46.28298375375;13.7620090572704
