st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
51;1961-01-01;-3.1;-5.2;-1.8;-2.6;-1.6;-6.1;14.2;60;20;89;87;88;null;10;10;10;0;0.0;0;0.0;20;0.9;7;7;7;5;5;5;914.9;914.6;914.4;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-02;-3.3;-2.8;-1.8;-4.2;-1.2;-4.2;18.8;65;5;88;87;92;null;10;10;10;0;0.0;0;0.0;0;0.0;7;7;7;6;7;7;912.4;911.4;911.4;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-03;-0.6;-5.8;1.4;1.0;1.5;-6.4;-1;45;-1;90;90;90;null;10;10;10;0;0.0;0;0.0;0;0.0;7;7;7;7;6;5;908.5;905.6;902.2;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-04;0.6;1.2;0.8;0.2;1.5;0.0;34.6;45;-1;90;90;90;null;10;9;10;4;2.4;12;2.4;0;0.0;7;7;7;5;7;6;896.8;900.5;903.6;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-05;-3.4;-0.6;2.6;-7.8;3.5;-7.8;24.6;50;5;90;69;88;null;10;7;0;0;0.0;0;0.0;0;0.0;7;7;7;5;8;8;906.9;912.2;916.8;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-06;-7.2;-10.8;-3.8;-7.0;-1.0;-12.1;14.6;60;10;87;89;87;null;4;3;0;0;0.0;12;2.4;0;0.0;7;7;7;8;8;8;918.9;915.7;913.0;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-07;-5.2;-3.4;-0.6;-8.3;-0.6;-9.2;1.6;60;0;89;86;87;null;10;9;3;0;0.0;0;0.0;0;0.0;7;7;7;5;7;7;911.7;912.9;916.4;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-08;-7.5;-12.0;-3.7;-7.2;-3.2;-12.6;0.6;60;0;86;91;89;null;0;10;4;0;0.0;0;0.0;0;0.0;7;7;7;8;7;8;917.2;914.0;914.8;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-09;-3.3;-4.8;-2.0;-3.2;-1.5;-8.4;0.0;60;0;91;85;89;null;10;3;5;0;0.0;0;0.0;0;0.0;7;7;7;6;8;8;914.4;913.2;913.6;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-10;-5.1;-9.6;0.0;-5.4;0.5;-10.8;0.6;60;0;86;72;89;null;0;4;10;0;0.0;0;0.0;0;0.0;7;7;7;8;8;3;914.6;913.2;912.0;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-11;-1.1;-3.2;0.4;-0.8;0.5;-7.0;0.4;62;2;91;88;89;null;10;10;10;0;0.0;0;0.0;0;0.0;7;7;7;5;5;5;912.4;913.6;917.7;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-12;-0.9;-1.0;1.2;-1.8;1.2;-1.8;28.7;82;20;91;87;93;null;10;10;10;0;0.0;0;0.0;12;2.4;7;7;7;6;5;6;921.2;922.9;926.1;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-13;-4.9;-5.0;-2.8;-5.8;-1.8;-5.8;0.6;82;0;89;88;88;null;10;10;4;12;2.4;12;0.9;0;0.0;7;7;7;6;7;7;928.5;928.2;928.8;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-14;-6.5;-7.4;-3.7;-7.5;-2.0;-9.2;-1;80;-1;84;79;84;null;10;9;8;8;0.9;0;0.0;0;0.0;7;7;7;7;7;7;926.2;924.1;925.3;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-15;-8.1;-9.7;-6.4;-8.1;-6.0;-10.2;-1;78;-1;83;76;85;null;10;10;0;0;0.0;20;0.9;0;0.0;7;7;7;8;8;8;926.8;926.1;925.0;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-16;-8.4;-7.8;-4.2;-10.8;-3.5;-12.1;-1;78;-1;88;72;87;null;10;4;0;0;0.0;0;0.0;0;0.0;7;7;7;7;8;8;921.0;920.0;920.0;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-17;-8.5;-13.5;0.0;-10.2;0.0;-14.0;-1;78;-1;88;67;88;null;0;0;0;0;0.0;0;0.0;0;0.0;7;7;7;8;8;8;920.9;922.2;925.6;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-18;-12.5;-10.2;-7.8;-16.0;-7.4;-16.0;-1;78;-1;85;69;82;null;10;0;0;0;0.0;0;0.0;0;0.0;7;7;7;7;8;8;928.1;929.8;931.6;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-19;-15.2;-20.4;-8.2;-16.0;-7.0;-21.2;-1;78;-1;87;63;82;null;0;0;0;0;0.0;0;0.0;0;0.0;7;7;7;8;8;8;929.0;926.5;926.8;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-20;-13.7;-19.8;-4.9;-15.1;-4.0;-21.0;-1;78;-1;82;65;83;null;0;4;3;0;0.0;0;0.0;0;0.0;7;7;7;8;8;8;925.3;922.2;921.7;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-21;-8.9;-14.2;-2.6;-9.4;-1.5;-18.2;-1;78;-1;87;70;84;null;5;5;4;0;0.0;20;0.9;0;0.0;7;7;7;8;8;8;919.2;917.6;917.4;RATEČE;864;46.4970891735494;13.7128961143528
51;1961-01-22;-8.1;-13.7;0.0;-9.4;1.0;-15.0;-1;78;-1;84;61;86;null;5;7;3;0;0.0;0;0.0;0;0.0;7;7;7;8;8;8;916.2;914.4;914.4;RATEČE;864;46.4970891735494;13.7128961143528
