st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
500;1961-01-01;-0.8;-2.2;0.4;-0.6;1.3;-3.5;-1;9;-1;96;93;96;null;10;10;10;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;VOGLJE;371;46.2163413727049;14.4452645707276
500;1961-01-02;0.0;-1.0;0.9;0.0;0.9;-1.5;27.4;37;28;97;93;98;null;10;10;10;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;VOGLJE;371;46.2163413727049;14.4452645707276
500;1961-01-03;0.7;-7.4;2.9;3.6;4.4;-9.5;3.6;35;0;86;74;94;null;9;10;10;0;0.0;0;0.0;8;0.9;null;null;null;null;null;null;null;null;null;VOGLJE;371;46.2163413727049;14.4452645707276
500;1961-01-04;2.2;3.8;2.9;1.0;4.7;0.5;40.2;18;-1;87;92;95;null;10;10;10;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;VOGLJE;371;46.2163413727049;14.4452645707276
500;1961-01-05;0.8;-0.2;2.2;0.6;2.6;-0.5;25.2;13;1;98;92;95;null;10;7;10;0;0.0;12;0.9;0;0.0;null;null;null;null;null;null;null;null;null;VOGLJE;371;46.2163413727049;14.4452645707276
500;1961-01-06;-1.6;-0.4;0.1;-3.0;0.8;-5.7;2.0;12;0;98;91;94;null;10;8;10;32;2.4;32;0.9;0;0.0;null;null;null;null;null;null;null;null;null;VOGLJE;371;46.2163413727049;14.4452645707276
500;1961-01-07;0.2;-1.2;1.2;0.4;1.4;-3.4;1.7;17;5;95;93;95;null;10;10;10;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;VOGLJE;371;46.2163413727049;14.4452645707276
500;1961-01-08;-1.5;-1.9;1.6;-2.8;1.9;-3.7;1.3;15;0;94;87;93;null;7;10;10;28;4.4;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;VOGLJE;371;46.2163413727049;14.4452645707276
500;1961-01-09;-0.4;-1.4;0.9;-0.6;1.4;-3.5;1.2;16;1;100;92;98;null;10;10;10;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;VOGLJE;371;46.2163413727049;14.4452645707276
500;1961-01-10;-1.4;-1.0;-1.1;-1.8;-0.4;-2.1;1.4;15;0;62;94;98;null;10;10;10;8;0.9;12;0.9;28;0.9;null;null;null;null;null;null;null;null;null;VOGLJE;371;46.2163413727049;14.4452645707276
