st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
8;1963-01-21;-13.4;-16.0;-5.4;-16.0;-3.0;-23.0;0.0;40;0;86;67;86;null;4;7;3;0;0.0;12;4.4;0;0.0;9;9;9;7;8;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-01-22;-18.4;-22.8;-9.7;-20.5;-8.0;-25.0;-1;40;-1;80;75;82;null;1;2;0;0;0.0;12;4.4;0;0.0;9;9;9;8;8;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-01-23;-12.7;-25.2;-3.6;-11.0;-2.7;-27.2;-1;40;-1;78;73;90;null;2;4;8;0;0.0;0;0.0;0;0.0;9;9;9;8;8;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-01-24;-11.3;-19.0;-5.2;-10.4;-4.5;-20.4;-1;38;-1;88;74;90;null;0;8;6;0;0.0;24;2.4;0;0.0;9;9;9;8;7;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-01-25;-10.1;-17.6;-3.0;-9.8;-1.0;-18.0;-1;35;-1;84;74;91;null;7;2;6;28;0.9;0;0.0;0;0.0;9;9;9;7;8;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-01-26;-9.2;-12.8;-5.0;-9.4;-4.7;-13.0;-1;30;-1;88;85;91;null;8;10;8;28;0.9;0;0.0;0;0.0;9;9;9;6;6;6;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-01-27;-6.8;-12.0;0.8;-8.0;2.2;-14.0;-1;30;-1;89;65;83;null;0;5;3;0;0.0;0;0.0;0;0.0;9;9;9;6;8;8;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-01-28;-10.3;-9.0;-5.5;-13.4;-5.0;-13.8;-1;28;-1;92;67;88;null;9;9;3;8;2.4;12;2.4;28;0.9;9;9;9;6;7;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-01-29;-11.7;-15.5;-6.8;-12.3;-6.2;-16.1;0.3;28;0;86;70;89;null;10;8;9;12;0.9;12;0.9;0;0.0;9;9;9;5;5;5;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-01-30;-10.9;-15.0;-8.2;-10.2;-7.0;-15.4;0.0;28;0;86;75;91;null;10;10;10;28;0.9;24;0.9;0;0.0;9;9;9;3;3;3;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-01-31;-10.5;-20.0;-3.8;-9.0;-3.2;-21.4;-1;28;-1;82;64;92;null;3;1;10;0;0.0;0;0.0;0;0.0;9;9;9;7;7;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-01;-9.4;-12.7;-5.5;-9.6;-4.5;-13.0;0.0;28;0;88;69;91;null;10;8;6;0;0.0;12;2.4;0;0.0;9;9;9;4;6;6;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-02;-13.2;-13.4;-7.1;-16.2;-5.5;-16.8;0.7;30;2;88;63;85;null;10;0;0;0;0.0;0;0.0;0;0.0;9;9;9;4;6;6;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-03;-12.0;-12.6;-10.6;-12.4;-10.2;-19.0;13.4;50;20;88;90;89;null;10;10;6;0;0.0;0;0.0;0;0.0;9;9;9;4;5;6;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-04;-9.9;-11.4;-7.0;-10.5;-5.6;-17.0;12.1;70;20;89;77;90;null;10;10;9;0;0.0;0;0.0;12;0.9;9;9;9;6;4;4;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-05;-7.4;-9.4;-6.3;-7.0;-5.0;-10.6;4.2;70;2;91;89;93;null;10;10;10;0;0.0;24;0.9;0;0.0;9;9;9;6;6;6;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-06;-8.5;-16.0;-4.0;-7.0;-1.6;-17.0;1.8;68;0;86;76;93;null;10;0;10;0;0.0;12;0.9;12;0.9;9;9;9;1;3;3;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-07;-5.4;-6.0;-4.4;-5.5;-3.2;-7.2;-1;64;-1;94;83;95;null;10;10;10;0;0.0;32;0.9;0;0.0;9;9;9;3;3;3;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-08;-6.9;-7.3;-6.2;-7.0;-4.2;-7.6;-1;58;-1;93;90;93;null;10;10;10;0;0.0;16;0.9;0;0.0;9;9;9;3;3;3;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-09;-4.7;-8.0;-3.2;-3.7;-2.8;-8.2;-1;55;-1;93;81;96;null;10;10;10;24;4.4;28;0.9;0;0.0;9;9;9;3;6;6;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-10;-2.4;-4.0;-1.0;-2.2;0.2;-4.3;-1;53;-1;96;92;98;null;10;10;10;0;0.0;0;0.0;0;0.0;9;9;9;2;3;3;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-11;-1.8;-3.0;-0.8;-1.7;0.0;-3.2;-1;50;-1;97;89;98;null;10;10;10;0;0.0;0;0.0;0;0.0;9;9;9;4;4;3;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-12;-1.8;-2.8;0.6;-2.5;1.5;-3.0;16.7;63;15;97;83;98;null;10;10;9;0;0.0;16;0.9;0;0.0;9;9;9;3;6;3;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-13;-1.3;-2.8;1.8;-2.0;4.4;-4.0;2.9;64;3;97;57;98;null;10;8;10;0;0.0;12;0.9;0;0.0;9;9;9;3;4;1;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-14;-1.7;-4.8;2.2;-2.0;3.2;-5.4;0.3;58;0;95;58;94;null;9;9;10;0;0.0;16;0.9;0;0.0;9;9;9;7;7;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-15;-3.3;-4.0;-0.4;-4.3;1.5;-5.5;-1;55;-1;96;75;96;null;10;9;3;0;0.0;20;0.9;24;0.9;9;9;9;2;6;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-16;-1.8;-9.5;4.8;-1.2;6.0;-10.3;-1;54;-1;91;58;93;null;4;3;6;0;0.0;8;2.4;16;0.9;9;7;7;6;8;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-17;1.2;-0.3;3.6;0.8;4.0;-1.3;8.6;58;6;95;84;93;null;10;10;10;0;0.0;16;0.9;0;0.0;9;9;9;3;6;6;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-18;0.1;-0.3;3.6;-1.5;5.2;-1.7;0.1;58;0;95;78;92;null;10;9;3;24;0.9;20;0.9;0;0.0;7;7;7;2;7;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-19;1.1;0.0;2.2;1.0;4.5;-1.8;2.6;50;0;95;94;95;null;10;10;10;0;0.0;28;2.4;0;0.0;7;7;7;2;6;5;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-20;0.4;0.0;4.0;-1.2;5.0;-2.0;30.2;45;0;95;75;93;null;10;10;2;0;0.0;16;0.9;0;0.0;7;7;7;6;7;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-21;-0.5;-3.8;1.6;0.1;2.0;-5.2;0.0;43;0;92;87;77;null;10;10;10;0;0.0;16;0.9;8;2.4;7;7;7;2;6;6;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-22;-3.0;-3.0;-0.9;-4.1;0.3;-4.3;-1;43;-1;72;62;70;null;10;5;2;8;4.4;12;4.4;8;2.4;7;7;7;7;7;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-23;-5.0;-10.1;-2.2;-3.9;-1.2;-12.4;-1;42;-1;91;57;62;null;2;10;10;28;2.4;24;0.9;0;0.0;7;7;7;7;7;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-24;-3.9;-5.8;-2.0;-3.8;-1.2;-6.0;0.0;42;0;90;63;86;null;10;10;10;12;4.4;12;4.4;0;0.0;9;9;9;7;7;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-25;-4.5;-5.5;0.9;-6.6;1.4;-6.8;0.2;42;0;93;56;85;null;9;4;0;0;0.0;12;2.4;0;0.0;9;7;7;7;7;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-26;-5.4;-15.1;1.5;-4.0;2.0;-15.8;-1;40;-1;86;55;72;null;0;1;0;0;0.0;16;0.9;8;0.9;7;7;7;7;8;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-27;-7.4;-14.1;-1.3;-7.0;-1.0;-15.0;-1;40;-1;91;51;47;null;0;4;3;0;0.0;8;4.4;8;2.4;7;7;7;8;8;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-02-28;-13.2;-19.8;-4.8;-14.0;-3.5;-20.1;-1;40;-1;88;48;45;null;0;0;0;0;0.0;20;0.9;0;0.0;7;7;7;8;8;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-03-01;-14.2;-23.8;-4.4;-14.2;-3.0;-24.0;-1;40;-1;86;45;73;null;0;0;0;0;0.0;24;0.9;4;2.4;7;7;7;8;8;8;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-03-02;-12.2;-21.9;-2.9;-12.0;-1.5;-22.4;-1;40;-1;81;50;83;null;0;0;0;24;0.9;0;0.0;0;0.0;7;7;7;8;8;8;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-03-03;-8.0;-19.0;2.5;-7.8;4.4;-19.4;-1;39;-1;83;47;80;null;0;4;2;0;0.0;16;0.9;0;0.0;7;7;7;8;8;8;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-03-04;-4.1;-14.8;5.2;-3.4;8.0;-15.6;-1;38;-1;87;44;79;null;8;6;4;0;0.0;12;0.9;0;0.0;7;7;7;8;8;8;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-03-05;-3.0;-10.4;7.5;-4.6;7.7;-10.6;-1;38;-1;90;35;81;null;3;1;0;24;0.9;4;2.4;0;0.0;7;7;7;8;8;8;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-03-06;-2.1;-10.0;8.3;-3.3;10.4;-11.1;-1;38;-1;91;33;87;null;8;1;0;28;0.9;16;0.9;24;0.9;7;7;7;8;8;8;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-03-07;0.2;-7.8;9.0;-0.3;10.3;-8.0;-1;36;-1;93;46;89;null;7;6;5;0;0.0;24;4.4;0;0.0;7;7;7;8;8;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-03-08;0.0;-5.3;7.0;-0.8;9.2;-5.8;-1;35;-1;93;62;92;null;0;6;0;24;0.9;20;4.4;8;0.9;7;7;7;5;5;6;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-03-09;2.5;0.3;6.8;1.5;7.3;-3.4;-1;35;-1;86;69;92;null;10;8;2;20;2.4;24;4.4;0;0.0;7;7;7;6;6;6;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-03-10;2.2;0.9;3.8;2.0;6.0;-2.5;0.2;35;-1;100;91;92;null;10;10;10;0;0.0;0;0.0;0;0.0;7;7;7;6;6;6;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-03-11;3.0;-0.8;6.2;3.3;7.6;-1.3;2.8;30;-1;91;72;91;null;10;10;10;0;0.0;16;0.9;24;0.9;7;7;7;2;7;6;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-03-12;3.8;2.7;8.6;2.0;9.0;1.0;32.9;25;-1;92;80;90;null;10;10;10;0;0.0;20;0.9;0;0.0;7;7;7;6;6;6;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-03-13;4.5;-1.4;8.6;5.3;10.5;-2.0;20.2;20;-1;91;63;50;null;10;1;5;0;0.0;0;0.0;24;0.9;7;7;7;2;7;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
8;1963-03-14;1.4;-3.6;9.6;-0.2;11.5;-5.4;-1;15;-1;89;31;82;null;3;8;0;24;0.9;0;0.0;0;0.0;7;7;7;8;8;7;null;null;null;BRNIK - LETALIŠČE;371;46.2215257347441;14.4645916562888
