st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
97;1962-04-01;10.6;11.1;13.6;8.9;18.4;8.5;3.2;-1;-1;null;80;84;null;10;2;0;16;0.9;12;9.3;12;2.4;1;1;1;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-02;7.0;7.8;12.0;4.0;12.0;4.0;-1;-1;-1;82;78;95;null;9;9;3;0;0.0;4;9.3;0;0.0;0;2;1;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-03;6.1;0.6;13.8;5.0;15.0;-0.3;14.5;-1;-1;96;68;88;null;1;6;2;0;0.0;20;4.4;0;0.0;1;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-04;8.7;5.8;9.4;9.7;11.3;2.4;-1;-1;-1;87;98;99;null;9;10;10;20;0.9;20;4.4;20;2.4;1;2;2;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-05;7.5;7.7;8.4;7.0;11.0;6.7;33.4;-1;-1;93;94;95;null;8;10;4;0;0.0;20;2.4;12;4.4;2;2;2;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-06;7.9;3.2;15.6;6.4;15.9;2.2;5.0;-1;-1;100;81;94;null;4;7;2;8;2.4;20;4.4;0;0.0;2;1;1;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-07;7.8;2.4;16.2;6.2;16.7;1.1;-1;-1;-1;97;71;89;null;1;3;1;0;0.0;16;4.4;0;0.0;1;1;1;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-08;8.1;5.0;15.4;5.9;15.9;0.4;-1;-1;-1;83;79;92;null;7;3;1;0;0.0;8;4.4;0;0.0;1;1;1;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-09;8.6;9.8;11.3;6.6;12.0;3.4;-1;-1;-1;92;95;95;null;10;10;10;16;0.9;20;4.4;20;2.4;1;2;2;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-10;8.5;7.6;10.4;7.9;10.6;5.3;26.3;-1;-1;82;88;87;null;9;6;8;12;2.4;32;4.4;4;0.9;2;1;1;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-11;8.3;8.0;11.4;6.8;11.4;6.5;-1;-1;-1;86;84;95;null;9;7;6;24;4.4;0;0.0;0;0.0;1;1;1;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-12;9.2;6.7;14.0;8.1;14.9;6.0;0.3;-1;-1;96;85;96;null;7;4;4;8;2.4;24;6.7;0;0.0;1;1;1;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-13;11.6;9.1;17.1;10.0;17.5;5.6;-1;-1;-1;77;86;93;null;5;6;4;0;0.0;24;4.4;0;0.0;1;1;1;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-14;6.8;4.5;5.8;8.4;10.3;3.5;12.8;-1;-1;96;92;90;null;10;10;6;32;2.4;8;6.7;4;6.7;2;2;2;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-15;9.5;10.6;11.4;8.0;13.3;7.8;6.6;-1;-1;91;75;95;null;6;8;10;12;6.7;12;6.7;0;0.0;1;1;2;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-16;8.0;4.2;13.8;7.0;14.4;2.5;18.1;-1;-1;94;94;85;null;3;3;3;0;0.0;28;4.4;0;0.0;2;1;1;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-17;11.8;7.4;18.7;10.6;18.8;5.7;-1;-1;-1;89;49;86;null;10;6;4;0;0.0;0;0.0;0;0.0;1;1;1;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-18;15.4;12.8;21.2;13.8;21.2;5.5;-1;-1;-1;89;46;85;null;9;7;6;0;0.0;12;2.4;0;0.0;1;1;1;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-19;15.3;11.9;21.0;14.1;21.2;5.7;-1;-1;-1;88;51;57;null;2;2;4;0;0.0;12;0.9;0;0.0;1;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-20;15.0;12.1;22.3;12.7;23.4;5.8;-1;-1;-1;87;45;84;null;0;1;2;20;0.9;20;2.4;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-21;16.1;8.8;26.6;14.4;27.0;6.2;-1;-1;-1;92;46;82;null;5;4;4;0;0.0;24;2.4;24;2.4;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-22;17.4;15.0;26.7;14.0;26.8;8.6;-1;-1;-1;77;90;66;null;0;4;1;24;2.4;20;2.4;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-23;13.7;8.6;23.4;11.3;23.6;6.2;-1;-1;-1;86;42;76;null;2;2;3;0;0.0;20;2.4;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-24;17.0;9.7;27.0;15.7;27.3;6.5;-1;-1;-1;83;28;68;null;0;1;1;12;0.9;8;2.4;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-25;17.0;10.8;27.9;14.7;28.6;8.5;-1;-1;-1;80;30;77;null;0;3;2;0;0.0;12;2.4;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-26;19.4;16.2;27.0;17.2;27.5;9.5;-1;-1;-1;48;40;69;null;2;4;2;0;0.0;24;2.4;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-27;16.1;14.8;22.1;13.8;23.0;8.9;-1;-1;-1;65;61;67;null;1;2;8;0;0.0;20;2.4;32;0.9;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-28;12.9;10.0;16.9;12.4;17.3;7.2;2.6;-1;-1;88;59;80;null;8;7;2;0;0.0;20;4.4;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-29;12.8;11.9;17.6;10.8;17.8;7.0;-1;-1;-1;50;31;54;null;6;7;0;12;2.4;8;4.4;8;12.3;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-04-30;8.6;9.0;9.9;7.7;15.5;1.5;-1;-1;-1;67;66;76;null;1;8;9;8;0.9;4;6.7;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-05-01;10.0;9.8;13.0;8.6;13.8;5.7;1.1;-1;-1;41;42;60;null;4;7;8;8;2.4;12;4.4;8;6.7;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-05-02;9.3;8.4;13.7;7.5;15.0;3.0;-1;-1;-1;67;51;82;null;7;6;9;0;0.0;20;2.4;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-05-03;13.2;10.7;17.0;12.6;17.2;3.8;-1;-1;-1;68;49;75;null;6;6;7;0;0.0;0;0.0;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-05-04;12.5;11.9;11.8;13.2;15.3;10.2;-1;-1;-1;81;89;80;null;9;10;10;0;0.0;8;2.4;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-05-05;12.9;9.5;19.8;11.2;20.6;6.0;7.0;-1;-1;89;52;86;null;7;8;2;0;0.0;0;0.0;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-05-06;15.5;7.8;22.9;15.6;22.9;5.5;-1;-1;-1;92;43;76;null;5;6;0;0;0.0;28;4.4;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-05-07;16.7;15.5;23.0;14.1;23.6;10.5;-1;-1;-1;77;48;78;null;3;6;0;0;0.0;0;0.0;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-05-08;18.6;15.3;25.1;16.9;25.4;8.9;-1;-1;-1;75;49;75;null;2;2;7;0;0.0;20;4.4;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-05-09;17.6;15.9;24.3;15.0;24.5;14.0;-1;-1;-1;91;57;88;null;10;9;9;0;0.0;20;2.4;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
97;1962-05-10;17.6;17.1;22.5;15.3;22.8;11.7;-1;-1;-1;73;58;85;null;7;5;10;0;0.0;16;4.4;0;0.0;0;0;0;null;null;null;null;null;null;BILJE;51;45.891052393174;13.6315433645369
