st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
781;2008-11-13;7.9;8.0;8.1;7.7;8.6;7.7;5.7;-1;-1;96;93;96;null;10;10;10;10;2.4;12;0.9;0;0.0;1;1;1;null;null;null;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-14;8.3;7.4;9.8;7.9;9.8;7.3;8.2;-1;-1;95;80;89;null;10;9;9;12;0.9;10;2.4;12;0.9;1;1;1;7;8;8;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-15;8.0;7.6;10.2;7.0;10.3;6.3;-1;-1;-1;91;64;88;null;10;8;null;10;2.4;12;0.9;0;0.0;1;1;1;6;8;8;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-16;3.7;1.8;8.0;2.4;8.3;1.5;0.1;-1;-1;100;83;100;null;10;8;8;0;0.0;24;0.9;0;0.0;1;1;1;1;5;1;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-17;3.7;2.8;8.0;2.0;8.6;2.0;0.1;-1;-1;100;70;93;null;10;9;1;20;0.9;10;2.4;28;0.9;1;1;1;1;7;8;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-18;0.2;-3.8;6.2;-0.8;6.2;-4.0;-1;-1;-1;97;48;90;null;8;3;2;0;0.0;12;0.9;0;0.0;3;1;1;2;8;8;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-19;0.7;-3.8;7.1;-0.3;7.1;-4.4;-1;-1;-1;96;52;93;null;1;1;0;10;0.9;12;0.9;12;0.9;3;1;1;7;8;8;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-20;7.3;-0.7;9.5;10.2;10.2;-2.1;-1;-1;-1;96;65;67;null;6;10;9;0;0.0;26;2.4;26;4.4;1;1;1;8;7;7;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-21;8.0;10.4;11.0;5.3;11.0;5.3;-1;-1;-1;65;64;91;null;10;10;10;24;6.7;24;4.4;12;0.9;1;1;1;7;8;7;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-22;-1.2;-2.7;4.0;-3.1;5.3;-3.1;9.8;-1;-1;94;37;70;null;1;8;0;0;0.0;28;2.4;10;0.9;1;1;3;8;8;8;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-23;-0.9;-7.4;8.4;-2.3;8.9;-7.7;-1;-1;-1;93;20;50;null;1;0;0;30;0.9;24;2.4;28;0.9;3;1;1;8;8;8;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-24;0.1;-1.3;0.8;0.5;1.2;-2.9;-1;-1;-1;70;98;100;null;3;10;10;0;0.0;0;0.0;26;0.9;3;6;7;8;2;3;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-25;0.8;-0.3;1.5;0.9;1.5;-0.4;8.9;3;3;100;96;99;null;10;10;9;0;0.0;0;0.0;8;0.9;7;6;6;2;6;6;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-26;-0.2;-0.7;4.0;-2.0;4.0;-2.0;1.0;1;0;99;55;99;null;4;2;10;0;0.0;10;2.4;0;0.0;6;5;5;7;8;1;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-27;-3.0;-2.9;-1.3;-3.9;-1.3;-4.1;-1;-1;-1;100;94;100;null;10;10;10;0;0.0;30;0.9;26;0.9;5;5;5;2;5;1;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-28;-2.6;-4.4;-2.5;-1.7;-1.7;-4.9;-1;-1;-1;99;95;97;null;10;10;10;28;0.9;26;0.9;10;0.9;5;5;7;3;3;3;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-29;-0.4;-1.3;1.0;-0.7;1.6;-1.8;20.3;18;18;98;93;98;null;10;10;10;8;0.9;26;0.9;0;0.0;7;7;7;3;5;2;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-11-30;1.3;0.8;2.3;1.1;3.2;-1.0;6.7;11;-1;99;97;100;null;10;10;10;6;2.4;28;0.9;0;0.0;7;7;7;3;5;2;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-12-01;3.8;1.7;6.1;3.7;7.5;0.2;15.0;5;-1;99;84;95;null;10;10;10;12;0.9;28;0.9;22;2.4;7;6;6;7;7;7;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-12-02;4.4;5.2;4.9;3.7;5.5;3.3;22.3;-1;-1;89;97;99;null;10;10;10;30;2.4;16;0.9;28;0.9;5;5;2;7;7;4;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
781;2008-12-03;3.2;3.6;5.0;2.0;5.0;2.0;19.2;-1;-1;98;85;95;null;10;10;10;0;0.0;26;2.4;0;0.0;1;1;1;7;8;7;null;null;null;GROSUPLJE;350;45.96002708168;14.6511856434339
