st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
37;1976-07-01;18.5;18.0;27.1;14.4;27.2;11.9;-1;-1;-1;67;38;78;13.9;0;0;1;24;6.7;8;4.4;24;0.9;0;0;0;7;7;7;950.9;950.5;950.9;HRUŠICA PRI JESENICAH;600;46.4479771497789;14.0039127666537
37;1976-07-02;18.8;17.2;27.1;15.4;27.2;14.1;-1;-1;-1;64;36;82;12.9;0;3;4;24;4.4;32;4.4;0;0.0;0;0;0;7;7;7;951.7;951.2;950.4;HRUŠICA PRI JESENICAH;600;46.4479771497789;14.0039127666537
37;1976-07-03;20.6;17.6;25.8;19.4;26.2;11.1;-1;-1;-1;78;43;73;12.6;1;3;3;24;2.4;8;4.4;20;4.4;0;0;0;7;7;6;950.6;950.1;950.5;HRUŠICA PRI JESENICAH;600;46.4479771497789;14.0039127666537
37;1976-07-04;17.6;17.3;19.0;17.1;26.6;12.0;0.0;-1;-1;74;95;81;6.5;0;8;7;24;4.4;20;0.9;24;4.4;0;2;2;6;6;6;951.7;950.4;950.1;HRUŠICA PRI JESENICAH;600;46.4479771497789;14.0039127666537
37;1976-07-05;19.4;18.2;22.0;18.6;27.4;11.5;7.1;-1;-1;70;78;80;7.8;0;6;8;20;4.4;8;2.4;0;0.0;2;2;1;7;7;7;950.8;951.0;951.3;HRUŠICA PRI JESENICAH;600;46.4479771497789;14.0039127666537
37;1976-07-06;17.9;18.4;22.4;15.4;23.2;12.2;2.6;-1;-1;75;52;90;8.6;6;8;9;8;0.9;8;4.4;0;0.0;1;0;0;6;6;6;null;null;947.8;HRUŠICA PRI JESENICAH;600;46.4479771497789;14.0039127666537
37;1976-07-07;16.6;15.8;22.2;14.2;22.9;12.2;-1;-1;-1;77;59;92;4.1;9;10;4;24;2.4;8;4.4;24;4.4;0;0;2;6;6;6;946.5;944.6;944.4;HRUŠICA PRI JESENICAH;600;46.4479771497789;14.0039127666537
37;1976-07-08;18.2;14.8;26.6;15.6;27.1;10.2;2.9;-1;-1;84;35;78;13.2;1;2;6;24;4.4;32;2.4;0;0.0;2;0;0;7;7;7;943.2;943.4;942.9;HRUŠICA PRI JESENICAH;600;46.4479771497789;14.0039127666537
37;1976-07-09;18.3;17.9;23.4;16.0;25.3;12.1;-1;-1;-1;71;43;81;6.4;3;9;9;4;0.9;8;4.4;24;6.7;0;0;1;7;7;7;942.5;939.7;942.0;HRUŠICA PRI JESENICAH;600;46.4479771497789;14.0039127666537
37;1976-07-10;19.3;16.9;25.6;17.4;26.4;12.0;1.1;-1;-1;63;33;68;9.6;7;3;7;20;2.4;24;4.4;0;0.0;0;0;0;7;7;7;944.2;942.5;944.2;HRUŠICA PRI JESENICAH;600;46.4479771497789;14.0039127666537
37;1976-07-11;19.9;16.1;25.1;19.2;25.2;13.0;-1;-1;-1;66;52;69;10.5;10;8;8;24;2.4;8;4.4;8;4.4;0;0;0;7;7;6;947.4;945.2;945.4;HRUŠICA PRI JESENICAH;600;46.4479771497789;14.0039127666537
37;1976-07-12;19.4;18.2;25.1;17.2;25.2;12.0;-1;-1;-1;80;54;97;6.4;2;8;8;24;2.4;8;4.4;8;0.9;0;0;2;7;6;6;944.9;942.5;944.8;HRUŠICA PRI JESENICAH;600;46.4479771497789;14.0039127666537
37;1976-07-13;20.2;17.8;26.8;18.0;27.1;12.0;9.1;-1;-1;83;41;79;9.5;2;6;6;20;2.4;8;4.4;24;0.9;2;1;1;6;6;6;945.2;943.0;947.0;HRUŠICA PRI JESENICAH;600;46.4479771497789;14.0039127666537
