st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
45;1961-01-01;0.2;-2.2;1.8;0.6;1.8;-3.7;-1;28;-1;null;73;98;1.2;10;10;10;12;2.4;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-02;-0.4;-0.8;2.6;-1.6;2.6;-2.7;40.0;63;37;null;62;94;0.0;10;8;10;0;0.0;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-03;2.2;-4.0;5.6;3.6;5.6;-4.7;8.3;60;0;98;92;93;0.0;7;10;10;20;4.4;20;9.3;20;15.5;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-04;1.4;0.6;1.4;1.8;4.5;-0.2;83.0;39;9;98;98;95;0.0;10;10;10;12;2.4;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-05;1.3;0.8;5.0;-0.4;5.0;-1.2;9.7;43;7;95;85;null;0.0;10;3;10;20;0.9;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-06;-1.5;-3.1;0.1;-1.4;1.1;-4.2;11.0;36;4;95;97;null;0.0;10;10;10;4;0.9;0;0.0;8;2.4;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-07;0.5;-0.6;2.4;0.0;2.6;-4.2;4.8;43;8;98;91;98;0.0;10;10;10;20;0.9;24;0.9;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-08;-2.6;-3.8;-0.4;-3.0;0.5;-5.4;1.0;45;2;94;98;null;0.0;10;10;5;0;0.0;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-09;-0.3;-2.0;2.8;-1.0;2.8;-4.2;4.0;49;5;96;95;null;0.4;10;10;10;24;0.9;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-10;-0.9;-1.0;0.6;-1.6;1.6;-1.6;-1;48;-1;98;92;93;0.0;10;10;10;4;2.4;4;0.9;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-11;-0.1;-2.0;0.8;0.4;1.1;-3.2;2.0;49;3;96;95;98;0.0;10;10;10;20;0.9;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-12;0.9;0.8;1.4;0.6;2.1;-0.2;38.0;61;12;95;97;95;0.0;10;10;10;16;0.9;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-13;-1.8;-2.2;-1.0;-2.0;1.1;-2.7;6.0;60;2;92;94;89;0.0;10;10;10;0;0.0;20;0.9;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-14;-5.0;-5.0;-3.6;-5.6;-1.4;-6.7;-1;56;-1;93;95;90;0.0;10;10;10;4;2.4;8;0.9;8;0.9;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-15;-4.0;-5.0;-2.8;-4.0;-2.4;-6.2;-1;56;-1;93;80;94;0.0;10;8;10;0;0.0;8;0.9;8;0.9;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-16;-5.0;-6.6;-0.4;-6.4;0.3;-7.7;-1;56;-1;96;91;null;1.1;10;5;1;0;0.0;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-17;-4.2;-7.0;-3.4;-3.2;-2.4;-7.7;-1;56;-1;96;95;87;0.0;5;5;5;0;0.0;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-18;-8.5;-6.4;-4.4;-11.6;-3.2;-12.1;-1;54;-1;92;94;86;4.9;10;1;1;12;2.4;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-19;-11.6;-11.0;-5.6;-14.8;-3.4;-16.6;1.0;55;2;87;93;90;3.9;8;0;0;2;0.9;2;0.9;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-20;-10.3;-13.2;-4.0;-12.0;-3.9;-15.7;-1;55;-1;88;94;92;2.5;6;1;3;8;0.9;0;0.0;8;0.9;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-21;-7.1;-11.6;-1.8;-7.4;-0.4;-16.1;-1;55;-1;86;82;95;1.9;3;2;3;0;0.0;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-22;-7.9;-10.6;-3.2;-8.8;-1.4;-11.1;-1;55;-1;null;99;94;2.2;7;4;2;8;0.9;28;0.9;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-23;-4.1;-9.4;-0.8;-3.0;0.6;-10.6;-1;55;-1;94;83;95;3.5;6;6;6;20;0.9;20;0.9;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-24;0.1;-3.0;2.2;0.6;3.1;-3.7;-1;53;-1;95;74;95;0.0;10;10;10;20;0.9;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-25;0.4;0.4;1.0;0.0;1.1;-0.7;1.5;54;2;98;92;98;0.0;10;10;10;0;0.0;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-26;-1.8;-1.4;-1.4;-2.2;0.6;-3.2;1.5;54;2;97;93;92;0.0;10;10;10;12;4.4;12;0.9;8;0.9;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-27;-5.2;-5.0;-3.4;-6.2;-1.9;-6.7;1.0;53;2;93;95;92;0.4;10;10;10;8;0.9;8;0.9;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-28;-9.5;-13.8;-2.8;-10.6;-1.4;-14.1;-1;52;-1;87;95;90;5.3;4;0;0;8;2.4;28;0.9;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-29;-6.9;-8.8;-1.4;-8.6;-1.0;-12.1;-1;50;-1;92;97;92;4.4;5;3;0;12;0.9;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-30;-4.0;-9.4;-0.4;-3.0;0.1;-10.6;-1;50;-1;89;84;95;0.1;6;10;2;12;2.4;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-01-31;1.3;-5.0;6.8;1.6;7.0;-6.7;-1;48;-1;93;96;95;0.0;10;6;10;12;0.9;20;12.3;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-02-01;0.7;0.4;1.2;0.6;2.1;-0.2;-1;48;-1;98;98;98;0.0;10;10;10;0;0.0;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-02-02;-2.7;-6.2;2.0;-3.2;3.1;-8.7;24.0;56;8;null;null;99;2.3;0;6;5;0;0.0;20;0.9;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
45;1961-02-03;-2.3;-4.4;4.2;-4.4;5.5;-5.7;-1;56;-1;98;null;98;4.6;10;3;0;0;0.0;0;0.0;0;0.0;7;7;7;null;null;null;null;null;null;STARA FUŽINA;548;46.2865442914818;13.8926827775706
