st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
289;1966-07-01;9.4;8.4;14.0;7.6;14.2;6.5;-1;-9;-9;null;null;null;11.0;1;1;2;0;0.0;0;0.0;4;4.4;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-02;11.1;9.5;14.8;10.0;14.8;6.5;-1;-9;-9;null;null;null;12.8;1;3;0;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-03;14.0;12.8;14.6;14.2;17.0;9.6;-1;-9;-9;null;null;null;11.9;1;3;0;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-04;15.9;15.4;19.4;14.4;19.4;11.4;-1;-9;-9;null;null;null;10.4;1;2;1;0;0.0;20;0.9;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-05;14.5;16.2;19.2;11.2;20.0;11.2;-1;-9;-9;null;null;null;12.0;1;2;3;0;0.0;32;0.9;20;9.3;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-06;9.9;9.8;9.6;10.0;12.7;8.0;-1;-9;-9;null;null;null;1.4;10;10;10;32;12.3;32;0.9;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-07;7.4;9.2;10.1;5.2;10.6;5.0;12.2;-9;-9;null;null;null;4.5;10;10;10;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-08;6.0;5.4;8.4;5.1;9.0;2.8;8.4;-9;-9;null;null;null;5.5;10;10;7;0;0.0;0;0.0;32;0.9;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-09;8.0;7.2;11.4;6.6;11.5;3.0;-1;-9;-9;null;null;null;10.2;0;8;8;16;2.4;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-10;8.9;9.2;10.2;8.0;12.5;6.0;-1;-9;-9;null;null;null;8.6;2;7;0;0;0.0;32;0.9;32;0.9;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-11;12.1;11.6;16.2;10.2;16.5;8.0;-1;-9;-9;null;null;null;13.5;0;5;6;0;0.0;20;9.3;24;4.4;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-12;10.4;10.2;12.4;9.4;12.5;8.5;-1;-9;-9;null;null;null;0.5;10;4;4;20;9.3;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-13;15.0;13.2;16.8;15.0;19.0;9.1;-1;-9;-9;null;null;null;14.1;2;5;4;0;0.0;16;6.7;16;4.4;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-14;13.3;14.8;17.5;10.4;18.0;10.0;-1;-9;-9;null;null;null;8.9;1;7;10;0;0.0;20;0.9;32;0.9;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-15;7.8;9.4;9.2;6.2;13.1;2.8;9.8;-9;-9;null;null;null;0.1;10;10;10;16;2.4;4;4.4;32;0.9;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-16;9.5;9.8;11.2;8.4;12.2;6.0;32.4;-9;-9;null;null;null;11.8;5;5;0;0;0.0;32;0.9;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-17;10.4;12.0;9.8;9.8;12.5;8.0;-1;-9;-9;null;null;null;6.5;3;10;10;0;0.0;16;0.9;16;0.9;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-18;10.8;12.6;13.0;8.8;13.0;8.5;38.2;-9;-9;null;null;null;2.2;4;3;2;0;0.0;20;2.4;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-19;11.9;11.0;12.8;11.8;13.5;6.2;17.5;-9;-9;null;null;null;1.7;2;1;10;0;0.0;20;2.4;16;0.9;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-20;8.3;8.2;10.2;7.4;11.8;5.0;4.5;-9;-9;null;null;null;7.4;2;0;3;20;2.4;16;6.7;24;0.9;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-21;8.3;6.4;12.9;7.0;12.9;5.5;-1;-9;-9;null;null;null;5.7;10;9;5;28;0.9;24;0.9;24;9.3;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-22;7.4;6.4;8.0;7.6;11.0;5.0;-1;-9;-9;null;null;null;0.0;10;10;7;32;0.9;32;0.9;32;6.7;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-23;9.3;9.8;9.6;8.8;10.0;6.0;-1;-9;-9;null;null;null;0.0;7;10;10;32;4.4;24;12.3;8;15.5;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-24;9.8;9.0;9.4;10.4;10.6;8.0;8.2;-9;-9;null;null;null;0.0;10;10;9;4;2.4;28;6.7;32;4.4;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-25;11.4;9.8;14.6;10.6;16.0;8.5;-1;-9;-9;null;null;null;10.5;3;3;10;32;4.4;32;0.9;32;0.9;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-26;11.4;7.8;13.0;12.4;13.5;6.5;19.8;-9;-9;null;null;null;0.0;10;10;10;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-27;10.6;9.6;14.4;9.2;15.5;7.0;8.3;-9;-9;null;null;null;6.5;10;7;10;0;0.0;0;0.0;20;0.9;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-28;6.7;7.4;7.8;5.8;9.8;5.6;6.8;-9;-9;null;null;null;0.0;10;10;10;32;4.4;0;0.0;32;12.3;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-29;8.7;4.4;11.6;9.4;12.2;4.4;27.0;-9;-9;null;null;null;5.8;8;2;5;32;9.3;32;4.4;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-30;11.0;10.2;13.6;10.0;15.0;2.0;-1;-9;-9;null;null;null;8.9;0;9;4;0;0.0;24;0.9;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-07-31;7.3;9.6;7.4;6.0;11.2;3.4;-1;-9;-9;null;null;null;0.0;10;10;10;0;0.0;32;0.9;8;0.9;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-01;9.2;7.4;10.6;9.4;12.2;5.4;1.7;-9;-9;null;null;null;2.4;10;10;10;16;0.9;24;0.9;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-02;11.7;10.2;14.1;11.2;15.9;8.5;-1;-9;-9;null;null;null;5.6;8;8;10;0;0.0;32;0.9;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-03;13.2;10.8;16.0;13.0;16.1;8.2;2.4;-9;-9;null;null;null;5.8;10;3;3;0;0.0;0;0.0;8;0.9;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-04;13.0;12.8;15.4;11.8;15.7;9.5;-1;-9;-9;null;null;null;8.7;1;7;8;24;12.3;28;2.4;32;0.9;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-05;8.2;8.4;9.1;7.6;12.0;6.6;0.5;-9;-9;null;null;null;0.0;9;10;10;32;6.7;8;2.4;32;4.4;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-06;6.5;4.4;9.2;6.2;9.7;2.8;13.6;-9;-9;null;null;null;3.0;10;7;1;24;15.5;0;0.0;12;6.7;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-07;9.7;8.6;12.4;8.8;12.7;4.2;3.5;-9;-9;null;null;null;10.8;1;2;0;12;0.9;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-08;11.5;11.2;13.8;10.4;14.5;8.0;-1;-9;-9;null;null;null;11.9;2;2;1;24;0.9;28;2.4;28;6.7;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-09;9.1;4.1;14.9;8.7;14.9;4.1;13.2;-9;-9;null;null;null;6.0;10;6;2;28;12.3;24;2.4;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-10;11.4;9.6;12.2;11.8;13.5;7.1;0.0;-9;-9;null;null;null;11.8;0;2;2;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-11;14.2;15.8;18.0;11.4;19.1;9.2;-1;-9;-9;null;null;null;12.8;0;2;6;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-12;16.1;15.2;17.0;16.0;18.7;9.0;-1;-9;-9;null;null;null;12.6;0;2;0;0;0.0;0;0.0;4;0.9;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-13;17.1;17.2;19.1;16.0;19.4;13.5;-1;-9;-9;null;null;null;12.9;0;1;2;4;2.4;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-14;16.7;14.8;19.5;16.2;19.7;14.1;-1;-9;-9;null;null;null;13.1;0;2;2;0;0.0;0;0.0;16;2.4;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-15;14.2;14.8;17.1;12.4;18.2;11.3;-1;-9;-9;null;null;null;5.9;2;8;10;12;0.9;0;0.0;20;6.7;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-16;7.5;8.0;6.2;7.9;12.4;6.2;2.7;-9;-9;null;null;null;0.0;10;10;10;12;4.4;16;9.3;12;18.9;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-17;10.5;8.6;10.8;11.2;11.5;5.4;15.8;-9;-9;null;null;null;0.0;10;10;10;16;9.3;16;9.3;28;6.7;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-18;11.8;11.4;12.4;11.6;13.0;10.9;19.8;-9;-9;null;null;null;0.0;10;10;10;16;9.3;16;9.3;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-19;11.7;12.1;14.2;10.2;15.4;9.2;5.7;-9;-9;null;null;null;5.6;4;5;4;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
289;1966-08-20;9.8;10.8;12.4;8.0;14.0;8.0;-1;-9;-9;null;null;null;7.2;3;4;3;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;URŠLJA GORA;1696;46.4849251358591;14.9633557876597
