st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
94;1961-01-01;4.8;5.2;7.6;3.2;7.8;0.4;-1;-1;-1;94;96;92;null;10;10;10;0;0.0;0;0.0;0;0.0;0;0;1;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-02;4.0;4.5;4.9;3.2;5.5;0.9;29.3;-1;-1;94;96;95;null;10;10;10;0;0.0;0;0.0;0;0.0;2;2;1;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-03;6.7;4.2;10.2;6.2;10.8;3.2;0.6;-1;-1;93;90;93;null;10;10;10;0;0.0;0;0.0;0;0.0;2;1;2;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-04;5.7;6.9;6.5;4.6;7.1;3.1;36.4;-1;-1;93;96;96;null;10;10;10;0;0.0;0;0.0;0;0.0;2;2;2;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-05;4.6;4.2;7.7;3.2;8.7;1.7;6.0;-1;-1;93;82;85;null;10;7;2;0;0.0;0;0.0;0;0.0;1;1;1;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-06;4.7;2.5;6.9;4.6;7.1;-0.3;-1;-1;-1;87;87;94;null;0;2;7;4;0.9;4;0.9;0;0.0;1;1;1;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-07;3.9;2.4;6.6;3.3;6.8;1.8;2.1;-1;-1;94;93;73;null;10;7;10;0;0.0;0;0.0;0;0.0;2;2;1;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-08;4.6;4.2;7.1;3.5;7.3;-0.7;0.1;-1;-1;89;94;88;null;9;10;10;0;0.0;0;0.0;0;0.0;1;1;1;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-09;4.7;5.2;9.2;2.2;9.6;1.6;0.5;-1;-1;84;93;96;null;10;4;3;0;0.0;0;0.0;0;0.0;1;1;1;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-10;3.2;-1.0;9.4;2.2;10.2;-1.9;-1;-1;-1;95;92;93;null;0;2;5;0;0.0;0;0.0;0;0.0;1;1;1;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-11;3.7;3.3;6.6;2.4;7.1;1.4;4.7;-1;-1;93;88;87;null;10;10;10;0;0.0;0;0.0;0;0.0;2;2;2;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-12;3.4;3.6;5.4;2.2;5.4;1.7;41.7;-1;-1;87;78;89;null;10;7;4;0;0.0;4;0.9;4;4.4;2;2;1;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-13;4.3;3.2;7.2;3.3;7.5;-0.9;-1;-1;-1;70;89;90;null;0;0;0;4;4.4;4;4.4;4;2.4;0;0;0;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-14;3.5;-1.1;7.7;3.6;8.0;-1.5;-1;-1;-1;96;96;92;null;0;0;4;0;0.0;8;2.4;8;6.7;0;0;0;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-15;2.6;2.5;4.8;1.6;5.0;-0.9;-1;-1;-1;91;92;87;null;10;10;10;8;9.3;8;9.3;8;9.3;0;0;0;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-16;3.2;1.8;6.6;2.2;7.2;-0.7;-1;-1;-1;91;83;85;null;1;0;0;4;2.4;4;2.4;4;0.9;0;0;0;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-17;2.6;1.6;7.5;0.6;8.2;-1.1;-1;-1;-1;89;86;92;null;0;0;0;0;0.0;0;0.0;0;0.0;0;0;0;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-18;-1.6;-2.0;1.0;-2.6;1.4;-3.1;-1;-1;-1;98;92;94;null;0;0;0;4;0.9;4;2.4;4;2.4;0;0;0;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-19;-1.0;-3.9;4.1;-2.0;4.6;-4.6;-1;-1;-1;90;90;96;null;0;0;0;4;0.9;4;0.9;4;0.9;0;0;0;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-20;-0.6;-5.0;6.6;-2.0;7.4;-8.2;-1;-1;-1;93;93;100;null;0;4;5;0;0.0;0;0.0;0;0.0;0;0;0;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-21;-1.5;-6.6;4.5;-1.9;6.2;-8.7;-1;-1;-1;100;84;94;null;10;6;6;0;0.0;0;0.0;0;0.0;0;0;0;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-22;-1.0;-3.6;6.6;-3.5;7.3;-6.6;-1;-1;-1;99;93;98;null;7;8;6;0;0.0;0;0.0;0;0.0;0;0;0;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-23;1.9;-0.9;4.3;2.1;5.1;-3.5;-1;-1;-1;95;80;85;null;10;10;10;0;0.0;0;0.0;0;0.0;0;0;0;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-24;3.7;3.2;5.2;3.1;6.1;0.6;-1;-1;-1;87;86;71;null;10;7;7;0;0.0;0;0.0;0;0.0;0;1;1;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-25;3.6;3.6;6.4;2.2;7.1;1.9;0.4;-1;-1;85;81;93;null;6;7;10;4;0.9;4;2.4;4;2.4;0;0;0;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
94;1961-01-26;3.2;3.2;4.4;2.5;4.9;0.6;-1;-1;-1;85;73;74;null;6;10;10;4;4.4;4;6.7;4;6.7;0;0;0;null;null;null;null;null;null;NEBLO - ŠLOVRENC;80;46.0054444126765;13.513397346916
