st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
370;1978-05-04;13.9;10.0;18.4;13.5;19.5;8.1;-1;-1;-1;79;48;61;null;3;8;0;20;0.9;18;6.7;18;4.4;0;0;0;8;8;8;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-05;15.1;11.0;19.1;15.2;19.6;9.4;-1;-1;-1;75;56;62;null;9;9;8;16;2.4;16;6.7;14;4.4;0;0;0;7;8;8;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-06;12.9;11.9;16.0;11.8;16.8;10.8;1.5;-1;-1;80;68;89;null;9;10;10;14;4.4;14;2.4;16;2.4;1;0;1;8;8;8;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-07;13.6;10.2;17.6;13.2;18.0;9.7;4.0;-1;-1;96;60;69;null;9;6;2;16;2.4;16;6.7;28;4.4;1;1;1;8;8;8;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-08;12.6;11.2;16.8;11.1;18.0;9.4;-1;-1;-1;80;55;85;null;2;6;3;20;0.9;14;2.4;32;2.4;1;0;0;8;8;8;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-09;11.6;8.5;14.3;11.8;14.9;7.2;1.9;-1;-1;95;63;85;null;10;10;7;18;0.9;30;0.9;22;0.9;1;1;1;7;8;8;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-10;10.3;9.6;15.4;8.0;15.8;7.6;1.0;-1;-1;93;52;68;null;9;7;0;28;0.9;26;0.9;10;2.4;1;0;0;8;8;8;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-11;2.5;1.8;5.0;1.6;8.0;0.8;0.7;0;0;93;76;71;null;10;9;3;8;2.4;6;0.9;28;0.9;2;1;1;6;7;7;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-12;5.3;1.8;8.1;5.6;9.5;-1.3;1.9;0;0;62;42;57;null;2;5;10;0;0.0;16;4.4;14;9.3;1;1;0;7;8;8;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-13;5.0;6.1;5.7;4.0;8.2;3.0;-1;-1;-1;68;97;100;null;9;10;10;12;0.9;16;2.4;28;2.4;0;2;2;7;5;5;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-14;7.6;4.8;10.1;7.7;11.7;3.2;13.9;-1;-1;100;72;82;null;10;10;3;28;2.4;10;2.4;14;2.4;2;1;1;6;7;7;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-15;10.0;6.7;15.0;9.2;15.5;4.2;0.0;-1;-1;88;45;79;null;8;8;9;26;0.9;0;0.0;16;0.9;1;1;1;7;7;7;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-16;10.4;9.0;13.3;9.7;16.2;6.5;1.0;-1;-1;75;62;98;null;6;9;10;22;0.9;26;4.4;20;4.4;1;2;2;7;7;7;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-17;12.2;10.7;15.6;11.3;17.0;6.4;1.4;-1;-1;70;54;73;null;7;10;10;18;0.9;16;4.4;16;4.4;1;0;0;7;8;8;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-18;13.5;9.9;17.1;13.4;17.6;8.1;-1;-1;-1;85;63;84;null;1;7;10;30;0.9;8;2.4;10;2.4;0;0;0;7;7;7;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-19;14.8;12.8;19.6;13.4;21.1;10.5;-1;-1;-1;85;57;83;null;9;9;8;4;0.9;16;4.4;14;4.4;0;0;1;7;7;8;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
370;1978-05-20;14.7;13.2;17.0;14.2;18.4;11.4;2.1;-1;-1;97;64;77;null;10;6;2;28;2.4;6;2.4;8;2.4;1;0;0;7;8;8;null;null;null;ŽIKARCE;400;46.5330135563985;15.7950948876454
