st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
142;1961-01-01;-1.0;-2.3;-1.9;0.1;0.1;-5.1;-1;16;-1;96;96;98;null;10;10;10;20;2.4;20;6.7;20;9.3;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-02;0.3;0.5;0.9;-0.1;1.4;-0.4;38.0;10;0;98;98;98;null;10;10;10;20;15.5;20;12.3;20;15.5;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-03;0.3;-1.3;2.1;0.1;2.4;-1.8;22.0;7;-1;97;98;98;null;10;10;10;20;12.3;20;15.5;20;30.5;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-04;-0.3;0.1;0.3;-0.7;0.4;-1.4;10.4;4;-1;98;98;98;null;10;10;10;20;22.6;20;15.5;0;0.0;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-05;-2.2;-1.3;-1.3;-3.1;-0.1;-3.2;17.0;11;7;97;97;95;null;10;4;0;20;9.3;20;4.4;4;9.3;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-06;-4.0;-4.7;-1.7;-4.7;-0.1;-4.8;4.2;13;2;98;83;94;null;0;2;10;4;6.7;20;4.4;20;9.3;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-07;-2.1;-0.9;-1.7;-2.9;-0.1;-4.7;9.5;17;4;97;97;95;null;10;10;10;20;4.4;4;6.7;4;15.5;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-08;-2.9;-3.7;-1.7;-3.1;-0.1;-4.0;12.7;32;15;95;97;88;null;7;10;7;4;6.7;20;4.4;20;4.4;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-09;-2.0;-1.9;-1.3;-2.3;-1.1;-3.8;-1;29;-1;98;94;85;null;10;10;0;4;9.3;4;2.4;4;4.4;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-10;-2.2;-2.5;-0.5;-2.9;-0.1;-4.0;0.1;28;2;81;91;95;null;0;0;10;4;9.3;20;9.3;20;9.3;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-11;-0.2;-0.3;1.1;-0.7;1.4;-2.9;-1;28;-1;98;98;98;null;10;10;10;20;15.5;12;26.4;12;26.4;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-12;-3.8;-2.3;-2.5;-5.2;-0.7;-5.3;38.0;24;-1;96;96;93;null;10;10;10;4;26.4;4;26.4;4;26.4;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-13;-8.4;-8.6;-7.2;-8.8;-5.2;-9.1;2.6;24;1;90;91;89;null;0;0;0;4;30.5;4;22.6;4;26.4;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-14;-8.2;-8.5;-7.8;-8.2;-7.5;-8.9;-1;24;-1;90;90;90;null;0;0;0;4;26.4;4;18.9;4;26.4;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-15;-7.5;-10.4;-6.0;-6.8;-5.5;-11.1;0.0;24;0;88;92;87;null;10;10;10;4;34.8;4;34.8;4;34.8;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-16;-6.8;-7.0;-6.0;-7.0;-5.5;-8.3;0.8;24;0;91;92;91;null;10;10;10;4;30.5;4;34.8;4;34.8;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-17;-7.6;-6.0;-7.0;-8.6;-6.0;-8.7;-1;24;-1;92;91;90;null;0;0;10;4;26.4;4;26.4;4;34.8;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-18;-14.9;-15.0;-13.6;-15.4;-8.6;-16.8;-1;24;-1;83;84;83;null;8;7;0;4;34.8;4;34.8;4;34.8;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-19;-9.3;-12.4;-2.9;-11.0;-2.9;-15.4;-1;24;-1;39;77;24;null;0;0;0;4;9.3;4;4.4;4;15.5;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-20;-3.7;-2.9;-1.7;-5.0;-1.1;-11.9;-1;24;-1;41;69;73;null;0;0;0;8;4.4;20;2.4;20;4.4;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-21;-6.1;-7.2;-4.7;-6.3;-4.1;-7.3;-1;22;-1;91;84;92;null;10;10;10;20;4.4;20;6.7;20;6.7;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-22;-3.1;-3.9;-2.9;-2.7;-2.6;-6.3;0.9;21;0;94;95;96;null;10;10;10;20;9.3;20;4.4;20;4.4;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-23;-2.6;-6.2;-1.3;-1.5;-1.3;-6.3;-1;20;-1;92;97;97;null;10;10;10;20;9.3;20;6.7;20;6.7;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-24;-1.8;-1.3;0.1;-2.9;0.1;-3.0;4.0;22;2;97;98;95;null;10;10;10;0;0.0;0;0.0;0;0.0;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-25;-3.3;-1.7;-0.5;-5.4;-0.1;-5.5;3.0;26;4;97;90;93;null;10;10;10;0;0.0;0;0.0;4;6.7;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-26;-8.7;-8.0;-8.4;-9.2;-5.4;-9.3;6.0;29;3;90;90;87;null;10;10;10;4;18.9;4;34.8;4;34.8;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-27;-11.2;-12.0;-10.0;-11.4;-9.2;-12.5;0.0;29;0;86;88;87;null;10;10;10;4;34.8;4;34.8;4;34.8;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-28;-8.0;-11.0;-6.6;-7.2;-6.0;-11.9;-1;29;-1;87;83;82;null;10;0;0;4;26.4;4;18.9;0;0.0;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-29;-1.7;-5.0;0.3;-1.1;0.9;-7.9;-1;29;-1;83;95;90;null;0;4;0;4;4.4;4;6.7;4;6.7;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-30;-2.3;-1.5;-0.9;-3.3;-0.6;-3.4;-1;29;-1;90;97;95;null;3;4;5;20;9.3;20;9.3;20;15.5;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-01-31;-0.8;-2.3;-0.3;-0.3;-0.1;-5.1;-1;25;-1;96;98;98;null;10;10;10;20;18.9;20;18.9;20;18.9;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-02-01;-1.2;2.1;0.1;-3.5;2.6;-3.6;19.0;20;-1;98;98;98;null;10;10;10;20;0.9;20;18.9;4;9.3;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
142;1961-02-02;-1.9;-3.7;-1.3;-1.3;-1.1;-4.4;29.5;20;3;95;97;97;null;0;10;10;20;6.7;20;12.3;20;12.3;null;null;null;null;null;null;null;null;null;PLEŠA NA NANOSU;1247;45.7714309904416;14.0530219361777
