st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
252;1963-05-10;12.3;10.5;17.3;10.7;17.9;7.9;-1;-1;-1;null;null;null;null;0;4;1;0;0.0;12;4.4;0;0.0;0;0;0;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-11;14.0;14.7;17.5;11.9;18.2;8.4;0.0;-1;-1;null;null;null;null;1;5;4;8;0.9;12;4.4;32;4.4;0;0;0;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-12;12.5;11.3;15.3;11.7;17.0;10.2;7.5;-1;-1;null;null;null;null;9;8;10;4;9.3;12;6.7;4;9.3;1;0;2;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-13;13.0;11.1;16.3;12.3;16.6;9.1;22.3;-1;-1;null;null;null;null;10;5;2;0;0.0;16;4.4;32;2.4;1;1;0;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-14;13.2;10.1;18.1;12.3;18.1;8.3;-1;-1;-1;null;null;null;null;1;3;0;4;4.4;4;4.4;4;9.3;0;0;0;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-15;10.4;10.1;12.7;9.3;13.6;6.2;-1;-1;-1;null;null;null;null;1;9;2;12;4.4;12;4.4;32;4.4;0;0;1;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-16;13.6;10.3;16.9;13.5;18.1;7.5;3.5;-1;-1;null;null;null;null;10;5;1;32;2.4;12;9.3;4;0.9;1;0;0;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-17;14.7;12.5;18.1;14.1;19.0;12.4;-1;-1;-1;null;null;null;null;4;4;9;4;9.3;4;6.7;32;6.7;0;0;0;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-18;12.2;12.7;15.1;10.5;17.0;9.2;0.0;-1;-1;null;null;null;null;9;8;10;28;6.7;12;4.4;32;9.3;0;0;1;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-19;12.8;11.7;14.5;12.5;14.8;8.2;13.1;-1;-1;null;null;null;null;10;4;3;4;4.4;4;2.4;32;6.7;2;1;1;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-20;5.6;5.1;6.1;5.5;13.1;5.1;15.1;-1;-1;null;null;null;null;10;10;10;32;9.3;32;2.4;0;0.0;2;2;2;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-21;8.0;8.3;12.3;5.6;12.6;2.9;15.8;-1;-1;null;null;null;null;2;4;0;4;2.4;32;4.4;32;0.9;1;1;1;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-22;10.9;10.3;14.9;9.1;15.4;4.1;-1;-1;-1;null;null;null;null;0;1;10;28;4.4;12;6.7;0;0.0;1;0;0;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-23;11.7;11.5;15.5;9.9;16.0;5.0;-1;-1;-1;null;null;null;null;0;1;0;4;4.4;4;6.7;32;2.4;0;0;0;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-24;12.4;13.1;16.9;9.7;17.0;7.9;-1;-1;-1;null;null;null;null;9;4;0;0;0.0;0;0.0;28;2.4;0;0;0;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-25;13.6;14.3;17.1;11.5;17.8;9.1;-1;-1;-1;null;null;null;null;1;4;0;0;0.0;4;6.7;4;2.4;0;0;0;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-26;15.3;14.2;17.1;14.9;18.0;6.9;-1;-1;-1;null;null;null;null;3;5;8;0;0.0;12;4.4;4;2.4;0;0;0;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-27;15.9;15.5;19.3;14.3;20.4;12.9;-1;-1;-1;null;null;null;null;9;5;0;0;0.0;20;4.4;0;0.0;0;0;0;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-28;17.0;16.7;21.2;15.1;22.0;12.7;-1;-1;-1;null;null;null;null;0;4;8;0;0.0;12;4.4;0;0.0;0;0;0;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-29;13.1;12.9;14.2;12.7;15.2;10.8;1.5;-1;-1;null;null;null;null;10;8;10;4;4.4;4;6.7;4;6.7;1;1;1;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-30;12.5;11.3;16.3;11.1;17.0;9.4;4.4;-1;-1;null;null;null;null;10;8;10;4;4.4;12;6.7;32;9.3;1;0;1;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-05-31;14.1;11.7;17.7;13.4;18.0;9.2;11.7;-1;-1;null;null;null;null;9;7;10;12;4.4;12;4.4;12;6.7;2;1;2;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-06-01;11.7;10.9;13.1;11.3;14.1;9.9;28.0;-1;-1;93;87;89;null;10;9;8;12;2.4;16;4.4;4;4.4;2;2;2;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-06-02;11.3;11.2;12.5;10.7;13.5;9.6;7.9;-1;-1;90;87;91;null;10;10;8;8;2.4;4;2.4;4;0.9;1;1;1;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-06-03;11.6;9.9;13.5;11.5;14.5;8.3;-1;-1;-1;86;89;91;null;10;10;9;0;0.0;0;0.0;0;0.0;1;1;1;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-06-04;12.9;11.5;15.9;12.1;17.4;8.1;0.3;-1;-1;96;83;93;null;10;10;2;0;0.0;4;4.4;0;0.0;1;0;1;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
252;1963-06-05;13.9;13.9;17.1;12.3;17.8;10.6;1.2;-1;-1;88;80;83;null;6;8;5;0;0.0;0;0.0;28;4.4;1;0;1;null;null;null;null;null;null;PLANINA POD MIRNO GORO;740;45.6164170227179;15.0952239563399
