st_postaje;datum;tem_pov_dnev_kla;tem_7h;tem_14h;tem_21h;tem_maks;tem_min;padavine_mm;sneg_skupaj_cm;sneg_nov_cm;rel_vlaga_7h;rel_vlaga_14h;rel_vlaga_21h;trajanje_sonca_ure;oblacnost_7h_v_desetinah;oblacnost_14h_v_desetinah;oblacnost_21h_v_desetinah;smer_vetra_7h;hitrost_vetra_7h;smer_vetra_14h;hitrost_vetra_14h;smer_vetra_21h;hitrost_vetra_21h;stanje_tal_7h;stanje_tal_14h;stanje_tal_21h;vidnost_7h;vidnost_14h;vidnost_21h;tlak_7h;tlak_14h;tlak_21h;ime_postaje;nadm_visina;ge_sir_wgs84;ge_dol_wgs84
102;1961-01-01;3.1;2.5;4.4;2.7;5.0;2.4;-1;-1;-1;64;77;95;null;10;10;10;0;0.0;0;0.0;0;0.0;0;2;2;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-02;4.4;3.0;5.3;4.7;6.0;2.6;44.8;-1;-1;92;94;90;null;10;10;10;0;0.0;0;0.0;0;0.0;2;2;2;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-03;4.3;4.2;4.9;4.0;7.2;3.6;14.1;-1;-1;94;97;94;null;10;10;10;0;0.0;0;0.0;0;0.0;2;2;2;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-04;5.5;5.4;6.5;5.0;10.8;3.5;30.2;-1;-1;93;92;94;null;10;10;10;0;0.0;4;2.4;0;0.0;2;2;2;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-05;4.1;4.6;5.5;3.2;6.3;3.2;14.3;-1;-1;96;92;null;null;10;10;0;0;0.0;0;0.0;0;0.0;2;2;2;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-06;3.9;2.1;7.3;3.0;7.4;1.0;3.0;-1;-1;76;72;92;null;0;1;8;0;0.0;4;2.4;0;0.0;3;2;2;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-07;4.8;4.0;6.6;4.2;7.3;2.9;2.1;-1;-1;88;87;75;null;10;10;2;0;0.0;0;0.0;0;0.0;2;2;2;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-08;4.5;3.8;8.6;2.8;9.3;2.8;5.4;-1;-1;79;62;75;null;0;10;2;0;0.0;0;0.0;0;0.0;2;2;2;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-09;3.5;3.9;8.3;0.9;null;null;-1;-1;-1;89;null;null;null;10;null;null;0;0.0;null;null;null;null;2;null;null;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-10;2.7;-0.7;9.3;1.1;null;null;-1;-1;-1;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-11;7.1;6.2;8.6;6.8;9.0;0.4;-1;-1;-1;93;83;85;null;10;10;10;0;0.0;0;0.0;0;0.0;2;2;2;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-12;5.4;7.7;6.2;3.8;7.9;3.8;27.0;-1;-1;73;65;69;null;10;10;10;4;6.7;4;12.3;4;15.5;2;2;2;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-13;1.5;0.4;2.5;1.6;3.9;0.2;2.2;-1;-1;67;55;58;null;1;0;0;4;9.3;4;12.3;4;4.4;3;3;3;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-14;2.4;1.0;5.6;1.4;6.0;0.4;-1;-1;-1;52;null;57;null;0;1;8;0;0.0;4;6.7;4;26.4;3;1;3;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-15;0.0;0.1;1.3;-0.7;1.9;-0.7;-1;-1;-1;58;50;74;null;10;10;7;4;26.4;4;26.4;4;26.4;3;3;3;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
102;1961-01-16;3.6;2.0;5.3;3.6;5.3;-1.3;-1;-1;-1;null;null;null;null;8;6;6;4;26.4;4;12.3;4;9.3;3;3;3;null;null;null;null;null;null;SLAP - LOŽE PRI VIPAVI;137;45.833033453571;13.9286772131307
